fold,actual,predicted,absolute_error,geo_distance_km,environment_distance,support
1,1.264402,1.9187569783333318,0.6543549783333318,105.67962407400486,2.1592142219388966,Extrapolation
1,0.355209,1.014447469999999,0.659238469999999,200.41127067802273,1.0705493444418523,Extrapolation
1,2.389612,1.8911580616666652,0.49845393833333485,109.73842278177798,1.9962311585650117,Extrapolation
1,4.018993,4.8571321750000065,0.8381391750000065,105.74056681289765,0.7465009998597206,Caution
1,0.645052,0.8594584433333332,0.21440644333333325,206.53892244219378,1.1533695135681927,Extrapolation
1,0.311213,2.445009373333335,2.133796373333335,167.46614568412713,0.9443726831149047,Caution
1,0.223018,1.116849516666666,0.8938315166666662,110.18301881860553,0.7245207272197834,Caution
1,3.315935,4.564621028333337,1.2486860283333372,55.48217512541939,0.8965661175089575,Supported
1,0.726409,2.4400903566666687,1.7136813566666689,172.27556712029715,0.9397340578364091,Caution
1,0.209325,0.610713356666666,0.40138835666666606,102.15552025706704,1.1612392642897589,Caution
1,3.839036,4.564621028333337,0.7255850283333372,55.76700868107717,0.8965912437714016,Supported
1,1.394636,2.436856616666669,1.042220616666669,177.35041657381922,0.9367070574640233,Caution
1,0.6541,2.3049284733333337,1.6508284733333336,181.9917739179365,0.9366019147782435,Caution
1,1.027045,1.8125479766666641,0.7855029766666641,5.643782692539818,0.4136788391625925,Supported
1,0.087972,0.5839503866666659,0.4959783866666659,94.48144577932831,1.1402089818955052,Supported
1,0.719813,2.304341593333334,1.584528593333334,185.74145167971128,0.93836662772932,Caution
1,1.106487,1.9049656766666616,0.7984786766666616,113.44904780250653,0.8216733819952764,Caution
1,1.176606,1.8806138766666614,0.7040078766666613,119.81240854991023,0.8663169860221062,Caution
1,0.729317,2.304341593333334,1.575024593333334,188.5893178293073,0.940671151573373,Caution
1,0.633044,2.2536729233333337,1.6206289233333337,193.20802932347627,0.9088264205468005,Caution
1,1.511378,1.8413232866666613,0.32994528666666123,125.72765406441887,0.9079947720114987,Caution
